Experiment,Experimental_batch,Bee_ID,Number,Caste,Queen_source,Developmental_conditions,Weeks_outdoors,Colony_ID,Treatment,Lab_ID,NCBI_Genbank_acession_number,BLAST_date,First_BLAST_match_accession_number,BLAST_match_percentage,Species,Location,Lat_lon,Date_Queen_Collected,Date_Experiment_Start,Bee_weight_g,Time_in_experiment_hours,Mortality,Sucrose_consumed,Sucrose_consumed_per_hour,Dead_bee_weight_g,Weight_change_g,Valid_mort_data,Valid_sucrose_data,Male,Valid_species,Notes
Experiment01,1,97,1x,Worker,Commercial_Koppert,Laboratory,NA,A_or_D,RC,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,29-Jun-23,0.25,48,0,0.426,0.008875,0.254,-0.004,1,1,0,1,"Due to user communication error between investigators, it is unclear what colony this bee is from"
Experiment01,1,98,1x,Worker,Commercial_Koppert,Laboratory,NA,B,RP,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,29-Jun-23,0.097,4,1,NA,NA,0.097,4.16334E-16,1,0,0,1,
Experiment01,1,100,1x,Worker,Commercial_Koppert,Laboratory,NA,B,RC,BBP_114,PP933300,20-Jun-24,MN652862.1,100,terrestris,NA,NA,NA,29-Jun-23,0.083,48,0,0.301,0.006270833,0.09,-0.007,1,1,0,1,
Experiment01,1,101,1x,Worker,Commercial_Koppert,Laboratory,NA,B,RP,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,29-Jun-23,0.184,48,0,0.717,0.0149375,0.251,-0.067,1,1,0,1,
Experiment01,1,102,1x,Worker,Commercial_Koppert,Laboratory,NA,B,RP,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,29-Jun-23,0.132,16,1,0.049,0.0030625,0.137,-0.005,1,1,0,1,
Experiment01,1,103,1x,Worker,Commercial_Koppert,Laboratory,NA,B,DIM,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,29-Jun-23,0.188,4,1,NA,NA,0.216,-0.028,1,0,0,1,
Experiment01,1,104,1x,Worker,Commercial_Koppert,Laboratory,NA,B,RC,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,29-Jun-23,0.187,48,0,0.61,0.012708333,0.165,0.022,1,1,0,1,
Experiment01,1,105,1x,Worker,Commercial_Koppert,Laboratory,NA,B,DIM,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,29-Jun-23,0.148,4,1,NA,NA,0.138,0.01,1,0,0,1,
Experiment01,1,106,1x,Worker,Commercial_Koppert,Laboratory,NA,B,RP,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,29-Jun-23,0.11,16,1,0.051,0.0031875,0.108,0.002,1,1,0,1,
Experiment01,1,107,1x,Worker,Commercial_Koppert,Laboratory,NA,B,RC,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,29-Jun-23,0.126,48,0,0.29,0.006041667,0.145,-0.019,1,1,0,1,
Experiment01,1,108,1x,Worker,Commercial_Koppert,Laboratory,NA,B,RP,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,29-Jun-23,0.192,16,1,0.492,0.03075,0.227,-0.035,1,1,0,1,
Experiment01,1,109,1x,Worker,Commercial_Koppert,Laboratory,NA,B,RC,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,29-Jun-23,0.179,48,0,0.595,0.012395833,0.215,-0.036,1,1,0,1,
Experiment01,1,110,1x,Worker,Commercial_Koppert,Laboratory,NA,B,RC,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,29-Jun-23,0.193,48,0,0.529,0.011020833,0.301,-0.108,1,1,0,1,
Experiment01,1,111,1x,Worker,Commercial_Koppert,Laboratory,NA,B,RP,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,29-Jun-23,0.163,16,1,0.07,0.004375,0.128,0.035,1,1,0,1,
Experiment01,1,112,1x,Worker,Commercial_Koppert,Laboratory,NA,B,DIM,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,29-Jun-23,0.093,4,1,NA,NA,0.093,0,1,0,0,1,
Experiment01,1,113,1x,Worker,Commercial_Koppert,Laboratory,NA,B,RC,BBP_108,PP933293,20-Jun-24,MN652862.1,100,terrestris,NA,NA,NA,29-Jun-23,0.149,48,0,0.623,0.012979167,0.226,-0.077,1,1,0,1,
Experiment01,1,114,1x,Worker,Commercial_Koppert,Laboratory,NA,B,RP,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,29-Jun-23,0.194,16,1,0.736,0.046,0.254,-0.06,1,1,0,1,
Experiment01,1,115,1x,Worker,Commercial_Koppert,Laboratory,NA,C,RC,BBP_119,PP933318,20-Jun-24,MN652822.1,100,terrestris,NA,NA,NA,29-Jun-23,0.172,48,0,0.569,0.011854167,0.216,-0.044,1,1,0,1,
Experiment01,1,116,1x,Worker,Commercial_Koppert,Laboratory,NA,C,RP,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,29-Jun-23,0.167,16,1,NA,NA,0.196,-0.029,1,0,0,1,
Experiment01,1,117,1x,Worker,Commercial_Koppert,Laboratory,NA,C,RC,BBP_140,PP933278,20-Jun-24,MN652822.1,99.6,terrestris,NA,NA,NA,29-Jun-23,0.164,48,0,0.45,0.009375,0.223,-0.059,1,1,0,1,
Experiment01,1,118,1x,Worker,Commercial_Koppert,Laboratory,NA,C,RC,BBP_116,PP933309,20-Jun-24,MZ609626.1,99.7,terrestris,NA,NA,NA,29-Jun-23,0.154,48,0,0.41,0.008541667,0.204,-0.05,1,1,0,1,
Experiment01,1,119,1x,Worker,Commercial_Koppert,Laboratory,NA,C,DIM,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,29-Jun-23,0.153,4,1,NA,NA,0.166,-0.013,1,0,0,1,
Experiment01,1,121,1x,Worker,Commercial_Koppert,Laboratory,NA,C,RC,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,29-Jun-23,0.122,48,0,0.402,0.008375,0.165,-0.043,1,1,0,1,
Experiment01,1,123,1x,Worker,Commercial_Koppert,Laboratory,NA,C,RC,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,29-Jun-23,0.188,48,0,0.409,0.008520833,0.243,-0.055,1,1,0,1,
Experiment01,1,124,1x,Worker,Commercial_Koppert,Laboratory,NA,C,DIM,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,29-Jun-23,0.184,4,1,NA,NA,0.198,-0.014,1,0,0,1,
Experiment01,1,125,1x,Worker,Commercial_Koppert,Laboratory,NA,C,RP,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,29-Jun-23,0.195,4,1,NA,NA,0.194,0.001,1,0,0,1,
Experiment01,1,126,1x,Worker,Commercial_Koppert,Laboratory,NA,C,RP,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,29-Jun-23,0.186,4,1,NA,NA,0.168,0.018,1,0,0,1,
Experiment01,1,128,1x,Worker,Commercial_Koppert,Laboratory,NA,C,RC,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,29-Jun-23,0.217,48,0,0.761,0.015854167,0.266,-0.049,1,1,0,1,
Experiment01,1,129,1x,Worker,Commercial_Koppert,Laboratory,NA,C,RP,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,29-Jun-23,0.158,4,1,0.037,0.00925,0.157,0.001,1,1,0,1,
Experiment01,1,130,1x,Worker,Commercial_Koppert,Laboratory,NA,A,RP,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,29-Jun-23,0.182,48,0,0.497,0.010354167,0.223,-0.041,1,1,0,1,
Experiment01,1,131,1x,Worker,Commercial_Koppert,Laboratory,NA,A,RC,BBP_198,PP933339,20-Jun-24,MN652862.1,100,terrestris,NA,NA,NA,29-Jun-23,0.171,48,0,0.477,0.0099375,0.179,-0.008,1,1,0,1,
Experiment01,1,132,1x,Worker,Commercial_Koppert,Laboratory,NA,A,RC,BBP_138,PP933409,20-Jun-24,MN652862.1,100,terrestris,NA,NA,NA,29-Jun-23,0.223,48,0,0.53,0.011041667,0.287,-0.064,1,1,0,1,
Experiment01,1,133,1x,Worker,Commercial_Koppert,Laboratory,NA,A,RP,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,29-Jun-23,0.165,48,0,0.422,0.008791667,0.207,-0.042,1,1,0,1,
Experiment01,1,134,1x,Worker,Commercial_Koppert,Laboratory,NA,A,RC,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,29-Jun-23,0.147,48,0,0.444,0.00925,0.16,-0.013,1,1,0,1,
Experiment01,1,135,1x,Worker,Commercial_Koppert,Laboratory,NA,D,RC,BBP_148,PP933279,20-Jun-24,MN652862.1,100,terrestris,NA,NA,NA,29-Jun-23,0.178,48,0,0.595,0.012395833,0.245,-0.067,1,1,0,1,
Experiment01,1,136,1x,Worker,Commercial_Koppert,Laboratory,NA,D,DIM,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,29-Jun-23,0.17,4,1,NA,NA,0.165,0.005,1,0,0,1,
Experiment01,1,137,1x,Worker,Commercial_Koppert,Laboratory,NA,D,RP,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,29-Jun-23,0.201,4,1,0.025,0.00625,0.18,0.021,1,1,0,1,
Experiment01,1,138,1x,Worker,Commercial_Koppert,Laboratory,NA,D,RP,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,29-Jun-23,0.177,4,1,0.02,0.005,0.194,-0.017,1,1,0,1,
Experiment01,1,140,1x,Worker,Commercial_Koppert,Laboratory,NA,D,DIM,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,29-Jun-23,0.202,4,1,NA,NA,0.204,-0.002,1,0,0,1,
Experiment01,1,141,1x,Worker,Commercial_Koppert,Laboratory,NA,D,RC,BBP_144,PP933311,20-Jun-24,MN652862.1,100,terrestris,NA,NA,NA,29-Jun-23,0.195,48,0,0.59,0.012291667,0.219,-0.024,1,1,0,1,
Experiment01,1,142,1x,Worker,Commercial_Koppert,Laboratory,NA,D,RP,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,29-Jun-23,0.247,48,0,0.756,0.01575,0.347,-0.1,1,1,0,1,
Experiment01,1,143,1x,Worker,Commercial_Koppert,Laboratory,NA,D,RC,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,29-Jun-23,0.201,48,0,0.651,0.0135625,0.267,-0.066,1,1,0,1,
Experiment01,1,144,1x,Worker,Commercial_Koppert,Laboratory,NA,D,RC,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,29-Jun-23,0.157,48,0,0.483,0.0100625,0.178,-0.021,1,1,0,1,
Experiment01,1,145,1x,Worker,Commercial_Koppert,Laboratory,NA,D,RP,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,29-Jun-23,0.19,4,1,0.037,0.00925,0.146,0.044,1,1,0,1,
Experiment01,1,201,1x,Worker,Wild,Outdoor,NA,NA,WP,BBP_072,PP933274,20-Jun-24,MN652862.1,100,terrestris,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.274,48,0,0.907,0.018895833,0.298,-0.024,1,1,0,1,
Experiment01,1,203,1x,Worker,Wild,Outdoor,NA,NA,WC,BBP_079,PP933312,20-Jun-24,MN652845.1,100,terrestris,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.204,48,0,0.341,0.007104167,0.197,0.007,1,1,0,1,
Experiment01,1,206,1x,Worker,Wild,Outdoor,NA,NA,WC,BBP_074,PP933291,20-Jun-24,MN652862.1,100,terrestris,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.273,48,0,0.651,0.0135625,0.24,0.033,1,1,0,1,
Experiment01,1,207,1x,Worker,Wild,Outdoor,NA,NA,WC,BBP_015,PP933289,20-Jun-24,MN652845.1,100,terrestris,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.263,48,0,0.421,0.008770833,0.222,0.041,1,1,0,1,
Experiment01,1,208,1x,Worker,Wild,Outdoor,NA,NA,WC,BBP_001,PP933367,20-Jun-24,MN652862.1,100,terrestris,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.31,48,0,1.166,0.024291667,0.246,0.064,1,1,0,1,
Experiment01,1,210,1x,Worker,Wild,Outdoor,NA,NA,WC,BBP_006,PP933281,20-Jun-24,MN652862.1,100,terrestris,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.196,48,0,0.34,0.007083333,0.175,0.021,1,1,0,1,
Experiment01,1,211,1x,Worker,Wild,Outdoor,NA,NA,WP,BBP_093,PP933268,20-Jun-24,MN652845.1,100,terrestris,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.205,48,0,0.341,0.007104167,0.225,-0.02,1,1,0,1,
Experiment01,1,214,1x,Worker,Wild,Outdoor,NA,NA,WP,BBP_050,PP933386,20-Jun-24,MN652845.1,99.76,terrestris,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.194,48,0,0.552,0.0115,0.244,-0.05,1,1,0,1,
Experiment01,1,216,1x,Worker,Wild,Outdoor,NA,NA,WP,BBP_088,PP933292,20-Jun-24,MN652862.1,100,terrestris,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.239,48,0,0.623,0.012979167,0.227,0.012,1,1,0,1,
Experiment01,2,302,1x,Worker,Commercial_Koppert,Laboratory,NA,D,RC,BBP_187,PP933352,20-Jun-24,MN652862.1,100,terrestris,NA,NA,NA,11-Jul-23,0.179,48,0,0.748,0.015583333,0.203,-0.024,1,1,0,1,
Experiment01,2,303,1x,Worker,Commercial_Koppert,Laboratory,NA,D,RC,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,11-Jul-23,0.231,48,0,0.354,0.007375,0.199,0.032,1,1,0,1,
Experiment01,2,304,1x,Worker,Commercial_Koppert,Laboratory,NA,D,RP,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,11-Jul-23,0.149,16,1,0.033,0.0020625,0.148,0.001,1,1,0,1,
Experiment01,2,305,1x,Worker,Commercial_Koppert,Laboratory,NA,A,DIM,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,11-Jul-23,0.257,4,1,NA,NA,0.235,0.022,1,0,0,1,
Experiment01,2,307,1x,Worker,Commercial_Koppert,Laboratory,NA,B,RP,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,11-Jul-23,0.174,16,1,0.114,0.007125,0.135,0.039,1,1,0,1,
Experiment01,2,309,1x,Worker,Commercial_Koppert,Laboratory,NA,C,RP,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,11-Jul-23,0.179,4,1,NA,NA,0.174,0.005,1,0,0,1,
Experiment01,2,311,1x,Worker,Commercial_Koppert,Laboratory,NA,D,RC,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,11-Jul-23,0.195,48,0,0.321,0.0066875,0.192,0.003,1,1,0,1,
Experiment01,2,312,1x,Worker,Commercial_Koppert,Laboratory,NA,D,RP,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,11-Jul-23,0.147,4,1,NA,NA,0.139,0.008,1,0,0,1,
Experiment01,2,313,1x,Worker,Commercial_Koppert,Laboratory,NA,C,RC,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,11-Jul-23,0.167,48,0,0.434,0.009041667,0.202,-0.035,1,1,0,1,
Experiment01,2,314,1x,Worker,Commercial_Koppert,Laboratory,NA,D,DIM,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,11-Jul-23,0.189,4,1,NA,NA,0.196,-0.007,1,0,0,1,
Experiment01,2,315,1x,Worker,Commercial_Koppert,Laboratory,NA,C,RP,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,11-Jul-23,0.118,16,1,0.048,0.003,0.091,0.027,1,1,0,1,
Experiment01,2,316,1x,Worker,Commercial_Koppert,Laboratory,NA,D,RC,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,11-Jul-23,0.148,48,0,0.334,0.006958333,0.143,0.005,1,1,0,1,
Experiment01,2,317,1x,Worker,Commercial_Koppert,Laboratory,NA,D,RP,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,11-Jul-23,0.138,16,1,0.036,0.00225,0.123,0.015,1,1,0,1,
Experiment01,2,318,1x,Worker,Commercial_Koppert,Laboratory,NA,C,RC,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,11-Jul-23,0.198,48,0,0.539,0.011229167,0.188,0.01,1,1,0,1,
Experiment01,2,319,1x,Worker,Commercial_Koppert,Laboratory,NA,D,RC,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,11-Jul-23,0.139,48,0,0.258,0.005375,0.131,0.008,1,1,0,1,
Experiment01,2,320,1x,Worker,Commercial_Koppert,Laboratory,NA,C,RP,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,11-Jul-23,0.194,48,0,0.549,0.0114375,0.242,-0.048,1,1,0,1,
Experiment01,2,322,1x,Worker,Commercial_Koppert,Laboratory,NA,B,RP,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,11-Jul-23,0.166,16,1,0.03,0.001875,0.146,0.02,1,1,0,1,
Experiment01,2,323,1x,Worker,Commercial_Koppert,Laboratory,NA,C,RC,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,11-Jul-23,0.174,48,0,0.48,0.01,0.206,-0.032,1,1,0,1,
Experiment01,2,324,1x,Worker,Commercial_Koppert,Laboratory,NA,D,DIM,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,11-Jul-23,0.159,4,1,NA,NA,0.158,0.001,1,0,0,1,
Experiment01,2,326,1x,Worker,Commercial_Koppert,Laboratory,NA,D,RC,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,11-Jul-23,0.18,48,0,0.393,0.0081875,0.17,0.01,1,1,0,1,
Experiment01,2,327,1x,Worker,Commercial_Koppert,Laboratory,NA,B,RC,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,11-Jul-23,0.16,48,0,0.684,0.01425,0.179,-0.019,1,1,0,1,
Experiment01,2,333,1x,Worker,Commercial_Koppert,Laboratory,NA,B,RP,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,11-Jul-23,0.154,4,1,NA,NA,0.153,0.001,1,0,0,1,
Experiment01,2,335,1x,Worker,Commercial_Koppert,Laboratory,NA,C,DIM,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,11-Jul-23,0.154,4,1,NA,NA,0.187,-0.033,1,0,0,1,
Experiment01,2,336,1x,Worker,Commercial_Koppert,Laboratory,NA,B,RC,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,11-Jul-23,0.138,48,0,0.322,0.006708333,0.133,0.005,1,1,0,1,
Experiment01,2,337,1x,Worker,Commercial_Koppert,Laboratory,NA,A,RP,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,11-Jul-23,0.204,28,1,0.11,0.003928571,0.105,0.099,1,1,0,1,
Experiment01,2,339,1x,Worker,Commercial_Koppert,Laboratory,NA,C,DIM,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,11-Jul-23,0.182,4,1,NA,NA,0.164,0.018,1,0,0,1,
Experiment01,2,340,1x,Worker,Commercial_Koppert,Laboratory,NA,B,RP,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,11-Jul-23,0.148,48,0,NA,NA,0.163,-0.015,1,0,0,1,
Experiment01,2,341,1x,Worker,Commercial_Koppert,Laboratory,NA,A,RP,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,11-Jul-23,0.159,16,1,0.028,0.00175,0.142,0.017,1,1,0,1,
Experiment01,2,343,1x,Worker,Commercial_Koppert,Laboratory,NA,C,RC,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,11-Jul-23,0.188,48,0,0.662,0.013791667,0.201,-0.013,1,1,0,1,
Experiment01,2,344,1x,Worker,Commercial_Koppert,Laboratory,NA,B,RC,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,11-Jul-23,0.191,48,0,0.832,0.017333333,0.195,-0.004,1,1,0,1,
Experiment01,2,345,1x,Worker,Commercial_Koppert,Laboratory,NA,C,RP,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,11-Jul-23,0.175,16,1,0.057,0.0035625,0.147,0.028,1,1,0,1,
Experiment01,2,346,1x,Worker,Commercial_Koppert,Laboratory,NA,C,RC,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,11-Jul-23,0.143,48,0,0.254,0.005291667,0.205,-0.062,1,1,0,1,
Experiment01,2,347,1x,Worker,Commercial_Koppert,Laboratory,NA,C,RC,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,11-Jul-23,0.178,48,0,0.497,0.010354167,0.218,-0.04,1,1,0,1,
Experiment01,2,348,1x,Worker,Commercial_Koppert,Laboratory,NA,B,DIM,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,11-Jul-23,0.158,4,1,NA,NA,0.135,0.023,1,0,0,1,
Experiment01,2,350,1x,Worker,Commercial_Koppert,Laboratory,NA,B,DIM,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,11-Jul-23,0.111,4,1,NA,NA,0.12,-0.009,1,0,0,1,
Experiment01,2,351,1x,Worker,Commercial_Koppert,Laboratory,NA,A,DIM,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,11-Jul-23,0.23,4,1,NA,NA,0.202,0.028,1,0,0,1,
Experiment01,2,352,1x,Worker,Commercial_Koppert,Laboratory,NA,A,RP,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,11-Jul-23,0.244,48,0,0.326,0.006791667,0.29,-0.046,1,1,0,1,
Experiment01,2,355,1x,Worker,Commercial_Koppert,Laboratory,NA,A,RC,BBP_186,PP933349,20-Jun-24,MN652862.1,100,terrestris,NA,NA,NA,11-Jul-23,0.235,48,0,0.761,0.015854167,0.238,-0.003,1,1,0,1,
Experiment01,2,356,1x,Worker,Commercial_Koppert,Laboratory,NA,D,RP,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,11-Jul-23,0.196,4,1,NA,NA,0.141,0.055,1,0,0,1,
Experiment01,2,357,1x,Worker,Commercial_Koppert,Laboratory,NA,B,RC,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,11-Jul-23,0.173,48,0,0.62,0.012916667,0.192,-0.019,1,1,0,1,
Experiment01,2,358,1x,Worker,Commercial_Koppert,Laboratory,NA,D,RP,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,11-Jul-23,0.16,4,1,NA,NA,0.146,0.014,1,0,0,1,
Experiment01,2,361,1x,Worker,Commercial_Koppert,Laboratory,NA,A,RP,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,11-Jul-23,0.156,16,1,0.044,0.00275,0.153,0.003,1,1,0,1,
Experiment01,2,364,1x,Worker,Commercial_Koppert,Laboratory,NA,C,DIM,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,11-Jul-23,0.356,4,1,NA,NA,0.316,0.04,1,0,0,1,
Experiment01,2,365,1x,Worker,Commercial_Koppert,Laboratory,NA,B,RC,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,11-Jul-23,0.153,48,0,0.587,0.012229167,0.162,-0.009,1,1,0,1,
Experiment01,2,371,1x,Worker,Wild,Outdoor,NA,NA,WP,BBP_142,PP933404,20-Jun-24,MN652862.1,100,terrestris,"Ireland: County Kildare, Kilgowan Cottages",53.057 N 6.769 W,NA,11-Jul-23,0.197,48,0,0.508,0.010583333,0.242,-0.045,1,1,0,1,
Experiment01,2,372,1x,Worker,Wild,Outdoor,NA,NA,WP,BBP_196,PP933411,20-Jun-24,MN652845.1,100,terrestris,"Ireland: County Kildare, Kilgowan Cottages",53.057 N 6.769 W,NA,11-Jul-23,0.169,48,0,0.461,0.009604167,0.162,0.007,1,1,0,1,
Experiment01,2,373,1x,Worker,Wild,Outdoor,NA,NA,WC,BBP_180,PP933427,20-Jun-24,MN652845.1,100,terrestris,"Ireland: County Kildare, Kilgowan Cottages",53.057 N 6.769 W,NA,11-Jul-23,0.195,48,0,0.277,0.005770833,0.177,0.018,1,1,0,1,
Experiment01,2,375,1x,Worker,Wild,Outdoor,NA,NA,WC,BBP_149,PP933426,20-Jun-24,MN652862.1,100,terrestris,"Ireland: County Kildare, Kilgowan Cottages",53.057 N 6.769 W,NA,11-Jul-23,0.215,48,0,0.255,0.0053125,0.255,-0.04,1,1,0,1,
Experiment01,2,378,1x,Worker,Wild,Outdoor,NA,NA,WP,BBP_173,PP933334,20-Jun-24,MN652845.1,100,terrestris,"Ireland: County Kildare, Kilgowan Cottages",53.057 N 6.769 W,NA,11-Jul-23,0.192,48,0,0.625,0.013020833,0.287,-0.095,1,1,0,1,
Experiment01,2,386,1x,Worker,Wild,Outdoor,NA,NA,WC,BBP_166,PP933338,20-Jun-24,MN652862.1,100,terrestris,"Ireland: County Kildare, Kilgowan Cottages",53.057 N 6.769 W,NA,11-Jul-23,0.196,4,1,NA,NA,0.14,0.056,1,0,0,1,
Experiment01,2,387,1x,Worker,Wild,Outdoor,NA,NA,WC,BBP_145,PP933320,20-Jun-24,MN652845.1,100,terrestris,"Ireland: County Kildare, Kilgowan Cottages",53.057 N 6.769 W,NA,11-Jul-23,0.202,48,0,0.369,0.0076875,0.192,0.01,1,1,0,1,
Experiment01,2,389,1x,Worker,Wild,Outdoor,NA,NA,WC,BBP_191,PP933401,20-Jun-24,MN652862.1,100,terrestris,"Ireland: County Kildare, Kilgowan Cottages",53.057 N 6.769 W,NA,11-Jul-23,0.23,48,0,0.422,0.008791667,0.169,0.061,1,1,0,1,
Experiment01,2,390,1x,Worker,Wild,Outdoor,NA,NA,WP,BBP_165,PP933333,20-Jun-24,MN652862.1,99.71,terrestris,"Ireland: County Kildare, Kilgowan Cottages",53.057 N 6.769 W,NA,11-Jul-23,0.213,48,0,0.215,0.004479167,0.23,-0.017,1,1,0,1,
Experiment01,2,391,1x,Worker,Wild,Outdoor,NA,NA,WC,BBP_121,PP933329,20-Jun-24,MN652862.1,100,terrestris,"Ireland: County Kildare, Kilgowan Cottages",53.057 N 6.769 W,NA,11-Jul-23,0.216,48,0,0.751,0.015645833,0.297,-0.081,1,1,0,1,
Experiment01,2,392,1x,Worker,Wild,Outdoor,NA,NA,WP,BBP_171,PP933412,20-Jun-24,MN652862.1,100,terrestris,"Ireland: County Kildare, Kilgowan Cottages",53.057 N 6.769 W,NA,11-Jul-23,0.229,48,0,0.499,0.010395833,0.245,-0.016,1,1,0,1,
Experiment01,2,394,1x,Worker,Wild,Outdoor,NA,NA,WC,BBP_156,PP933330,20-Jun-24,MN652862.1,99.7,terrestris,"Ireland: County Kildare, Kilgowan Cottages",53.057 N 6.769 W,NA,11-Jul-23,0.196,48,0,0.221,0.004604167,0.295,-0.099,1,1,0,1,
Experiment01,2,395,1x,Worker,Wild,Outdoor,NA,NA,WP,BBP_125,PP933381,20-Jun-24,MN652862.1,100,terrestris,"Ireland: County Kildare, Kilgowan Cottages",53.057 N 6.769 W,NA,11-Jul-23,0.169,48,0,0.363,0.0075625,0.159,0.01,1,1,0,1,
Experiment01,2,400,1x,Worker,Wild,Outdoor,NA,NA,WP,BBP_066,PP933382,20-Jun-24,MN652845.1,99.78,terrestris,"Ireland: County Kildare, Kilgowan Cottages",53.057 N 6.769 W,NA,11-Jul-23,0.231,48,0,0.073,0.001520833,0.291,-0.06,1,1,0,1,
Experiment01,2,402,1x,Worker,Wild,Outdoor,NA,NA,WC,BBP_124,PP933407,20-Jun-24,MN652862.1,100,terrestris,"Ireland: County Kildare, Kilgowan Cottages",53.057 N 6.769 W,NA,11-Jul-23,0.204,48,0,0.445,0.009270833,0.198,0.006,1,1,0,1,
